"student_id","name","course_name","semester_name","attendance_percentage","midterm","final","project","average_score"
147,"Heather Rogers","Course 20","Semester 1",97,87,53,65,"68.33"
147,"Heather Rogers","Course 15","Semester 2",97,97,96,70,"87.67"
147,"Heather Rogers","Course 19","Semester 2",100,84,99,99,"94.00"
147,"Heather Rogers","Course 20","Semester 2",68,83,54,69,"68.67"
147,"Heather Rogers","Course 11","Semester 3",66,62,71,87,"73.33"
147,"Heather Rogers","Course 12","Semester 3",84,91,71,60,"74.00"
148,"Sarah Diaz","Course 12","Semester 1",88,61,80,67,"69.33"
148,"Sarah Diaz","Course 14","Semester 1",91,71,99,76,"82.00"
148,"Sarah Diaz","Course 16","Semester 1",62,85,52,72,"69.67"
148,"Sarah Diaz","Course 18","Semester 1",100,91,65,72,"76.00"
148,"Sarah Diaz","Course 11","Semester 2",84,92,59,89,"80.00"
148,"Sarah Diaz","Course 13","Semester 2",100,72,99,55,"75.33"
148,"Sarah Diaz","Course 14","Semester 2",60,91,84,81,"85.33"
148,"Sarah Diaz","Course 19","Semester 2",65,79,85,91,"85.00"
148,"Sarah Diaz","Course 14","Semester 3",99,66,71,98,"78.33"
148,"Sarah Diaz","Course 17","Semester 3",30,31,31,42,"34.67"
149,"Roy James","Course 18","Semester 1",90,100,70,60,"76.67"
149,"Roy James","Course 19","Semester 1",68,58,76,56,"63.33"
149,"Roy James","Course 20","Semester 1",87,70,95,68,"77.67"
149,"Roy James","Course 17","Semester 2",98,98,59,60,"72.33"
149,"Roy James","Course 18","Semester 2",69,74,62,50,"62.00"
149,"Roy James","Course 20","Semester 2",99,71,59,96,"75.33"
149,"Roy James","Course 15","Semester 3",73,88,95,53,"78.67"
149,"Roy James","Course 17","Semester 3",92,93,53,85,"77.00"
149,"Roy James","Course 18","Semester 3",80,62,68,61,"63.67"
150,"Benjamin Saunders","Course 11","Semester 1",81,57,99,92,"82.67"
150,"Benjamin Saunders","Course 14","Semester 1",99,70,67,74,"70.33"
150,"Benjamin Saunders","Course 17","Semester 1",65,80,80,87,"82.33"
150,"Benjamin Saunders","Course 18","Semester 1",50,34,43,37,"38.00"
150,"Benjamin Saunders","Course 15","Semester 2",75,54,91,55,"66.67"
150,"Benjamin Saunders","Course 16","Semester 2",41,30,47,48,"41.67"
150,"Benjamin Saunders","Course 19","Semester 2",75,32,47,30,"36.33"
150,"Benjamin Saunders","Course 20","Semester 2",81,82,74,50,"68.67"
150,"Benjamin Saunders","Course 11","Semester 3",97,85,78,82,"81.67"
150,"Benjamin Saunders","Course 14","Semester 3",75,50,63,58,"57.00"
150,"Benjamin Saunders","Course 17","Semester 3",83,89,74,66,"76.33"
150,"Benjamin Saunders","Course 20","Semester 3",71,46,37,47,"43.33"
151,"Joseph Hensley","Course 11","Semester 1",78,53,54,76,"61.00"
151,"Joseph Hensley","Course 12","Semester 1",78,61,79,93,"77.67"
151,"Joseph Hensley","Course 16","Semester 2",90,75,73,81,"76.33"
151,"Joseph Hensley","Course 17","Semester 2",99,67,83,88,"79.33"
151,"Joseph Hensley","Course 18","Semester 2",33,30,42,37,"36.33"
151,"Joseph Hensley","Course 19","Semester 2",98,62,80,87,"76.33"
151,"Joseph Hensley","Course 20","Semester 2",88,69,82,50,"67.00"
151,"Joseph Hensley","Course 13","Semester 3",76,55,92,67,"71.33"
151,"Joseph Hensley","Course 15","Semester 3",87,58,66,94,"72.67"
151,"Joseph Hensley","Course 18","Semester 3",91,78,79,99,"85.33"
152,"Alexandra Hayes","Course 13","Semester 1",91,86,87,62,"78.33"
152,"Alexandra Hayes","Course 14","Semester 1",61,96,50,74,"73.33"
152,"Alexandra Hayes","Course 16","Semester 1",63,61,68,62,"63.67"
152,"Alexandra Hayes","Course 20","Semester 1",66,40,38,32,"36.67"
152,"Alexandra Hayes","Course 14","Semester 2",65,54,87,68,"69.67"
152,"Alexandra Hayes","Course 17","Semester 2",60,77,97,80,"84.67"
152,"Alexandra Hayes","Course 19","Semester 2",93,58,75,100,"77.67"
152,"Alexandra Hayes","Course 20","Semester 2",62,65,70,100,"78.33"
152,"Alexandra Hayes","Course 12","Semester 3",43,40,47,35,"40.67"
152,"Alexandra Hayes","Course 14","Semester 3",82,69,60,76,"68.33"
152,"Alexandra Hayes","Course 18","Semester 3",75,75,96,73,"81.33"
152,"Alexandra Hayes","Course 20","Semester 3",70,68,94,50,"70.67"
153,"Martha Reed","Course 14","Semester 1",80,74,100,70,"81.33"
153,"Martha Reed","Course 15","Semester 1",82,78,72,65,"71.67"
153,"Martha Reed","Course 19","Semester 1",35,42,48,35,"41.67"
153,"Martha Reed","Course 11","Semester 2",50,46,37,45,"42.67"
153,"Martha Reed","Course 12","Semester 2",82,50,94,83,"75.67"
153,"Martha Reed","Course 14","Semester 2",70,88,58,81,"75.67"
153,"Martha Reed","Course 17","Semester 2",62,52,71,87,"70.00"
153,"Martha Reed","Course 20","Semester 2",68,51,51,86,"62.67"
153,"Martha Reed","Course 11","Semester 3",54,38,30,30,"32.67"
153,"Martha Reed","Course 15","Semester 3",36,48,39,31,"39.33"
153,"Martha Reed","Course 17","Semester 3",78,74,83,97,"84.67"
154,"Patrick Johnson","Course 15","Semester 1",97,94,94,72,"86.67"
154,"Patrick Johnson","Course 16","Semester 1",82,63,77,90,"76.67"
154,"Patrick Johnson","Course 18","Semester 1",82,76,61,77,"71.33"
154,"Patrick Johnson","Course 20","Semester 1",64,80,72,90,"80.67"
154,"Patrick Johnson","Course 12","Semester 2",66,96,68,93,"85.67"
154,"Patrick Johnson","Course 13","Semester 2",70,72,77,62,"70.33"
154,"Patrick Johnson","Course 16","Semester 2",73,58,54,69,"60.33"
154,"Patrick Johnson","Course 16","Semester 3",87,86,57,80,"74.33"
154,"Patrick Johnson","Course 18","Semester 3",40,46,35,30,"37.00"
154,"Patrick Johnson","Course 20","Semester 3",81,96,81,88,"88.33"
155,"Monica Turner","Course 11","Semester 1",69,80,70,69,"73.00"
155,"Monica Turner","Course 12","Semester 1",69,95,59,78,"77.33"
155,"Monica Turner","Course 17","Semester 1",45,39,37,43,"39.67"
155,"Monica Turner","Course 20","Semester 1",80,79,65,80,"74.67"
155,"Monica Turner","Course 11","Semester 2",76,63,51,100,"71.33"
155,"Monica Turner","Course 17","Semester 2",62,78,86,77,"80.33"
155,"Monica Turner","Course 19","Semester 2",46,32,30,47,"36.33"
155,"Monica Turner","Course 11","Semester 3",75,30,30,39,"33.00"
155,"Monica Turner","Course 13","Semester 3",53,33,49,44,"42.00"
155,"Monica Turner","Course 14","Semester 3",82,99,83,65,"82.33"
155,"Monica Turner","Course 18","Semester 3",69,61,58,63,"60.67"
155,"Monica Turner","Course 20","Semester 3",90,99,77,72,"82.67"
156,"Matthew Ford","Course 14","Semester 1",66,78,78,52,"69.33"
156,"Matthew Ford","Course 15","Semester 1",75,50,61,74,"61.67"
156,"Matthew Ford","Course 16","Semester 1",71,93,54,65,"70.67"
156,"Matthew Ford","Course 20","Semester 1",42,33,31,39,"34.33"
156,"Matthew Ford","Course 13","Semester 2",32,39,42,43,"41.33"
156,"Matthew Ford","Course 16","Semester 2",69,81,83,71,"78.33"
156,"Matthew Ford","Course 13","Semester 3",76,75,89,53,"72.33"
156,"Matthew Ford","Course 15","Semester 3",37,44,48,39,"43.67"
156,"Matthew Ford","Course 19","Semester 3",55,35,42,30,"35.67"
157,"Peter Jones","Course 14","Semester 1",72,79,80,77,"78.67"
157,"Peter Jones","Course 17","Semester 1",60,81,95,64,"80.00"
157,"Peter Jones","Course 18","Semester 1",63,56,85,97,"79.33"
157,"Peter Jones","Course 18","Semester 2",61,47,46,39,"44.00"
157,"Peter Jones","Course 19","Semester 2",41,35,42,32,"36.33"
157,"Peter Jones","Course 14","Semester 3",73,87,91,55,"77.67"
157,"Peter Jones","Course 17","Semester 3",71,62,87,79,"76.00"
157,"Peter Jones","Course 18","Semester 3",55,32,39,39,"36.67"
157,"Peter Jones","Course 19","Semester 3",92,90,77,90,"85.67"
158,"Joseph Trujillo","Course 12","Semester 1",85,58,85,85,"76.00"
158,"Joseph Trujillo","Course 13","Semester 1",95,57,57,93,"69.00"
158,"Joseph Trujillo","Course 19","Semester 1",67,64,98,60,"74.00"
158,"Joseph Trujillo","Course 14","Semester 2",39,44,38,43,"41.67"
158,"Joseph Trujillo","Course 18","Semester 2",75,55,54,93,"67.33"
158,"Joseph Trujillo","Course 19","Semester 2",70,52,68,92,"70.67"
158,"Joseph Trujillo","Course 12","Semester 3",76,80,75,99,"84.67"
158,"Joseph Trujillo","Course 14","Semester 3",87,61,86,100,"82.33"
158,"Joseph Trujillo","Course 20","Semester 3",81,87,84,83,"84.67"
159,"Melissa Black","Course 15","Semester 1",92,51,71,57,"59.67"
159,"Melissa Black","Course 18","Semester 1",70,67,92,55,"71.33"
159,"Melissa Black","Course 17","Semester 2",79,58,99,54,"70.33"
159,"Melissa Black","Course 19","Semester 2",72,87,51,55,"64.33"
159,"Melissa Black","Course 20","Semester 2",68,68,59,89,"72.00"
159,"Melissa Black","Course 11","Semester 3",94,57,61,83,"67.00"
159,"Melissa Black","Course 16","Semester 3",66,88,86,85,"86.33"
159,"Melissa Black","Course 18","Semester 3",69,51,78,99,"76.00"
159,"Melissa Black","Course 19","Semester 3",93,51,82,68,"67.00"
160,"Christopher Cole","Course 15","Semester 1",57,36,38,32,"35.33"
160,"Christopher Cole","Course 16","Semester 1",37,44,33,43,"40.00"
160,"Christopher Cole","Course 18","Semester 1",87,55,66,100,"73.67"
160,"Christopher Cole","Course 19","Semester 1",74,30,31,49,"36.67"
160,"Christopher Cole","Course 11","Semester 2",35,49,35,44,"42.67"
160,"Christopher Cole","Course 12","Semester 2",69,68,66,94,"76.00"
160,"Christopher Cole","Course 13","Semester 2",88,87,69,80,"78.67"
160,"Christopher Cole","Course 15","Semester 2",63,67,75,98,"80.00"
160,"Christopher Cole","Course 13","Semester 3",94,88,55,50,"64.33"
160,"Christopher Cole","Course 17","Semester 3",62,80,76,84,"80.00"
160,"Christopher Cole","Course 18","Semester 3",68,75,74,66,"71.67"
160,"Christopher Cole","Course 19","Semester 3",74,55,93,65,"71.00"
161,"Robert Adams MD","Course 12","Semester 1",79,87,56,82,"75.00"
161,"Robert Adams MD","Course 15","Semester 1",60,89,89,83,"87.00"
161,"Robert Adams MD","Course 18","Semester 1",92,50,87,58,"65.00"
161,"Robert Adams MD","Course 20","Semester 1",61,53,58,59,"56.67"
161,"Robert Adams MD","Course 12","Semester 2",67,40,42,32,"38.00"
161,"Robert Adams MD","Course 13","Semester 2",92,61,84,60,"68.33"
161,"Robert Adams MD","Course 14","Semester 2",76,81,99,79,"86.33"
161,"Robert Adams MD","Course 16","Semester 2",65,86,64,55,"68.33"
161,"Robert Adams MD","Course 20","Semester 2",69,87,91,79,"85.67"
161,"Robert Adams MD","Course 12","Semester 3",71,67,98,66,"77.00"
161,"Robert Adams MD","Course 14","Semester 3",76,67,72,51,"63.33"
161,"Robert Adams MD","Course 16","Semester 3",97,63,59,66,"62.67"
161,"Robert Adams MD","Course 18","Semester 3",56,30,31,45,"35.33"
162,"Lisa Simpson","Course 15","Semester 1",74,69,86,64,"73.00"
162,"Lisa Simpson","Course 18","Semester 1",68,97,90,69,"85.33"
162,"Lisa Simpson","Course 16","Semester 2",61,73,93,65,"77.00"
162,"Lisa Simpson","Course 17","Semester 2",64,78,99,83,"86.67"
162,"Lisa Simpson","Course 19","Semester 2",82,67,98,98,"87.67"
162,"Lisa Simpson","Course 12","Semester 3",83,82,90,93,"88.33"
162,"Lisa Simpson","Course 18","Semester 3",81,54,51,66,"57.00"
162,"Lisa Simpson","Course 19","Semester 3",81,78,56,82,"72.00"
163,"Brandon Allison","Course 12","Semester 1",98,50,100,50,"66.67"
163,"Brandon Allison","Course 15","Semester 1",94,77,53,96,"75.33"
163,"Brandon Allison","Course 20","Semester 1",98,87,51,94,"77.33"
163,"Brandon Allison","Course 11","Semester 2",67,98,82,100,"93.33"
163,"Brandon Allison","Course 14","Semester 2",66,31,39,32,"34.00"
163,"Brandon Allison","Course 15","Semester 2",56,31,33,48,"37.33"
163,"Brandon Allison","Course 16","Semester 2",62,30,31,36,"32.33"
163,"Brandon Allison","Course 20","Semester 2",87,70,89,100,"86.33"
163,"Brandon Allison","Course 13","Semester 3",71,46,40,35,"40.33"
163,"Brandon Allison","Course 14","Semester 3",95,55,90,78,"74.33"
163,"Brandon Allison","Course 16","Semester 3",81,74,61,86,"73.67"
163,"Brandon Allison","Course 17","Semester 3",99,100,63,83,"82.00"
163,"Brandon Allison","Course 19","Semester 3",86,77,54,69,"66.67"
164,"Ashley Arnold","Course 14","Semester 1",74,57,63,96,"72.00"
164,"Ashley Arnold","Course 16","Semester 1",75,61,81,67,"69.67"
164,"Ashley Arnold","Course 18","Semester 1",85,72,76,78,"75.33"
164,"Ashley Arnold","Course 20","Semester 1",81,85,97,88,"90.00"
164,"Ashley Arnold","Course 12","Semester 2",38,46,42,32,"40.00"
164,"Ashley Arnold","Course 17","Semester 2",89,76,99,74,"83.00"
164,"Ashley Arnold","Course 13","Semester 3",85,76,88,59,"74.33"
164,"Ashley Arnold","Course 15","Semester 3",83,50,52,83,"61.67"
165,"Paul Thomas","Course 11","Semester 1",79,70,99,84,"84.33"
165,"Paul Thomas","Course 16","Semester 1",76,51,65,68,"61.33"
165,"Paul Thomas","Course 18","Semester 1",67,76,73,62,"70.33"
165,"Paul Thomas","Course 20","Semester 1",71,62,88,68,"72.67"
165,"Paul Thomas","Course 14","Semester 2",84,65,100,90,"85.00"
165,"Paul Thomas","Course 17","Semester 2",89,100,88,61,"83.00"
165,"Paul Thomas","Course 18","Semester 2",79,91,98,91,"93.33"
165,"Paul Thomas","Course 20","Semester 2",99,71,56,71,"66.00"
165,"Paul Thomas","Course 11","Semester 3",96,76,55,60,"63.67"
165,"Paul Thomas","Course 12","Semester 3",84,98,56,57,"70.33"
165,"Paul Thomas","Course 13","Semester 3",71,64,56,71,"63.67"
165,"Paul Thomas","Course 16","Semester 3",93,94,94,94,"94.00"
165,"Paul Thomas","Course 20","Semester 3",87,68,71,65,"68.00"
166,"Christopher Berry","Course 15","Semester 1",92,52,88,58,"66.00"
166,"Christopher Berry","Course 19","Semester 1",88,59,99,73,"77.00"
166,"Christopher Berry","Course 20","Semester 1",32,38,39,45,"40.67"
166,"Christopher Berry","Course 11","Semester 2",63,66,62,78,"68.67"
166,"Christopher Berry","Course 13","Semester 2",45,42,39,48,"43.00"
166,"Christopher Berry","Course 12","Semester 3",71,77,75,92,"81.33"
166,"Christopher Berry","Course 16","Semester 3",77,64,81,96,"80.33"
166,"Christopher Berry","Course 18","Semester 3",77,86,95,97,"92.67"
166,"Christopher Berry","Course 20","Semester 3",97,100,84,96,"93.33"
167,"Kathryn Allison","Course 13","Semester 1",92,91,75,85,"83.67"
167,"Kathryn Allison","Course 18","Semester 1",65,74,53,71,"66.00"
167,"Kathryn Allison","Course 20","Semester 1",88,94,84,85,"87.67"
167,"Kathryn Allison","Course 11","Semester 2",100,96,50,98,"81.33"
167,"Kathryn Allison","Course 12","Semester 2",98,63,98,50,"70.33"
167,"Kathryn Allison","Course 14","Semester 2",33,33,47,49,"43.00"
167,"Kathryn Allison","Course 13","Semester 3",81,94,64,77,"78.33"
167,"Kathryn Allison","Course 16","Semester 3",61,79,86,71,"78.67"
167,"Kathryn Allison","Course 17","Semester 3",84,76,59,91,"75.33"
168,"Veronica Johnson","Course 11","Semester 1",93,78,76,86,"80.00"
168,"Veronica Johnson","Course 12","Semester 1",39,43,40,40,"41.00"
168,"Veronica Johnson","Course 20","Semester 1",32,31,39,49,"39.67"
168,"Veronica Johnson","Course 12","Semester 2",82,96,69,58,"74.33"
168,"Veronica Johnson","Course 16","Semester 2",80,96,73,53,"74.00"
168,"Veronica Johnson","Course 19","Semester 2",95,81,78,58,"72.33"
168,"Veronica Johnson","Course 20","Semester 2",80,86,55,94,"78.33"
168,"Veronica Johnson","Course 11","Semester 3",84,80,77,89,"82.00"
168,"Veronica Johnson","Course 12","Semester 3",78,95,65,55,"71.67"
168,"Veronica Johnson","Course 16","Semester 3",42,37,31,45,"37.67"
168,"Veronica Johnson","Course 18","Semester 3",53,34,32,36,"34.00"
168,"Veronica Johnson","Course 19","Semester 3",79,87,95,78,"86.67"
169,"Douglas Weber","Course 12","Semester 1",83,51,71,75,"65.67"
169,"Douglas Weber","Course 15","Semester 1",90,54,99,50,"67.67"
169,"Douglas Weber","Course 17","Semester 1",89,70,74,87,"77.00"
169,"Douglas Weber","Course 20","Semester 1",81,89,86,93,"89.33"
169,"Douglas Weber","Course 11","Semester 2",83,54,64,70,"62.67"
169,"Douglas Weber","Course 13","Semester 2",95,68,76,56,"66.67"
169,"Douglas Weber","Course 18","Semester 2",63,58,64,63,"61.67"
169,"Douglas Weber","Course 20","Semester 2",61,87,67,50,"68.00"
169,"Douglas Weber","Course 11","Semester 3",94,80,78,52,"70.00"
169,"Douglas Weber","Course 12","Semester 3",93,50,89,71,"70.00"
169,"Douglas Weber","Course 14","Semester 3",76,93,64,93,"83.33"
170,"Adriana Klein","Course 12","Semester 1",79,73,58,95,"75.33"
170,"Adriana Klein","Course 13","Semester 1",89,95,94,93,"94.00"
170,"Adriana Klein","Course 16","Semester 1",88,63,90,58,"70.33"
170,"Adriana Klein","Course 18","Semester 1",68,57,62,59,"59.33"
170,"Adriana Klein","Course 11","Semester 2",66,67,81,76,"74.67"
170,"Adriana Klein","Course 12","Semester 2",34,46,41,35,"40.67"
170,"Adriana Klein","Course 18","Semester 2",93,78,62,71,"70.33"
170,"Adriana Klein","Course 19","Semester 2",81,83,50,53,"62.00"
170,"Adriana Klein","Course 12","Semester 3",62,99,98,71,"89.33"
170,"Adriana Klein","Course 13","Semester 3",59,33,40,40,"37.67"
171,"Wanda Roberts","Course 12","Semester 1",61,69,63,57,"63.00"
171,"Wanda Roberts","Course 15","Semester 1",100,99,52,85,"78.67"
171,"Wanda Roberts","Course 17","Semester 1",87,95,50,88,"77.67"
171,"Wanda Roberts","Course 18","Semester 1",52,38,40,46,"41.33"
171,"Wanda Roberts","Course 19","Semester 1",67,52,66,57,"58.33"
171,"Wanda Roberts","Course 12","Semester 2",99,65,90,71,"75.33"
171,"Wanda Roberts","Course 14","Semester 2",72,70,78,87,"78.33"
171,"Wanda Roberts","Course 17","Semester 2",63,71,83,73,"75.67"
171,"Wanda Roberts","Course 18","Semester 2",65,56,80,61,"65.67"
171,"Wanda Roberts","Course 11","Semester 3",99,56,100,63,"73.00"
171,"Wanda Roberts","Course 13","Semester 3",67,62,69,100,"77.00"
171,"Wanda Roberts","Course 19","Semester 3",61,71,96,72,"79.67"
172,"Jerry Vaughn","Course 11","Semester 1",75,92,57,60,"69.67"
172,"Jerry Vaughn","Course 15","Semester 1",62,39,30,30,"33.00"
172,"Jerry Vaughn","Course 18","Semester 1",66,54,79,93,"75.33"
172,"Jerry Vaughn","Course 12","Semester 2",78,100,67,92,"86.33"
172,"Jerry Vaughn","Course 13","Semester 2",65,76,61,78,"71.67"
172,"Jerry Vaughn","Course 19","Semester 2",88,77,66,60,"67.67"
172,"Jerry Vaughn","Course 12","Semester 3",77,53,52,69,"58.00"
172,"Jerry Vaughn","Course 13","Semester 3",88,51,54,52,"52.33"
172,"Jerry Vaughn","Course 14","Semester 3",74,54,86,54,"64.67"
172,"Jerry Vaughn","Course 17","Semester 3",81,62,55,61,"59.33"
173,"Brandon Perez","Course 15","Semester 1",64,99,99,53,"83.67"
173,"Brandon Perez","Course 17","Semester 1",71,68,57,66,"63.67"
173,"Brandon Perez","Course 18","Semester 1",73,76,78,66,"73.33"
173,"Brandon Perez","Course 20","Semester 1",86,75,88,82,"81.67"
173,"Brandon Perez","Course 14","Semester 2",94,93,56,88,"79.00"
173,"Brandon Perez","Course 20","Semester 2",47,38,46,41,"41.67"
173,"Brandon Perez","Course 14","Semester 3",72,48,37,46,"43.67"
173,"Brandon Perez","Course 17","Semester 3",99,73,54,100,"75.67"
173,"Brandon Perez","Course 18","Semester 3",61,49,40,31,"40.00"
173,"Brandon Perez","Course 19","Semester 3",96,75,95,68,"79.33"
174,"Matthew Black","Course 11","Semester 1",60,46,30,48,"41.33"
174,"Matthew Black","Course 14","Semester 1",86,64,66,71,"67.00"
174,"Matthew Black","Course 17","Semester 1",45,32,43,36,"37.00"
174,"Matthew Black","Course 12","Semester 2",86,88,97,99,"94.67"
174,"Matthew Black","Course 13","Semester 2",85,55,74,66,"65.00"
174,"Matthew Black","Course 14","Semester 2",90,98,56,84,"79.33"
174,"Matthew Black","Course 19","Semester 2",80,53,64,60,"59.00"
174,"Matthew Black","Course 11","Semester 3",34,38,36,35,"36.33"
174,"Matthew Black","Course 16","Semester 3",52,35,49,42,"42.00"
174,"Matthew Black","Course 17","Semester 3",78,84,79,73,"78.67"
174,"Matthew Black","Course 19","Semester 3",92,91,52,81,"74.67"
175,"Anita Rivas","Course 12","Semester 1",65,68,97,53,"72.67"
175,"Anita Rivas","Course 13","Semester 1",72,69,55,87,"70.33"
175,"Anita Rivas","Course 16","Semester 1",90,81,66,92,"79.67"
175,"Anita Rivas","Course 20","Semester 1",98,64,92,61,"72.33"
175,"Anita Rivas","Course 14","Semester 2",53,34,35,39,"36.00"
175,"Anita Rivas","Course 16","Semester 2",83,53,75,95,"74.33"
175,"Anita Rivas","Course 20","Semester 2",49,44,35,48,"42.33"
175,"Anita Rivas","Course 11","Semester 3",83,72,76,67,"71.67"
175,"Anita Rivas","Course 13","Semester 3",84,68,96,94,"86.00"
175,"Anita Rivas","Course 16","Semester 3",64,55,88,60,"67.67"
175,"Anita Rivas","Course 17","Semester 3",100,53,91,70,"71.33"
175,"Anita Rivas","Course 20","Semester 3",86,62,85,63,"70.00"
176,"Suzanne Thomas","Course 16","Semester 1",74,70,87,57,"71.33"
176,"Suzanne Thomas","Course 17","Semester 1",72,54,95,59,"69.33"
176,"Suzanne Thomas","Course 20","Semester 1",90,50,95,51,"65.33"
176,"Suzanne Thomas","Course 12","Semester 2",92,67,57,71,"65.00"
176,"Suzanne Thomas","Course 14","Semester 2",85,72,55,74,"67.00"
176,"Suzanne Thomas","Course 15","Semester 2",73,66,78,77,"73.67"
176,"Suzanne Thomas","Course 15","Semester 3",93,100,79,59,"79.33"
176,"Suzanne Thomas","Course 16","Semester 3",77,61,98,77,"78.67"
177,"Brian Chambers","Course 11","Semester 1",87,62,86,92,"80.00"
177,"Brian Chambers","Course 12","Semester 1",77,65,97,85,"82.33"
177,"Brian Chambers","Course 13","Semester 1",93,64,74,87,"75.00"
177,"Brian Chambers","Course 12","Semester 2",68,51,51,86,"62.67"
177,"Brian Chambers","Course 17","Semester 2",94,66,99,92,"85.67"
177,"Brian Chambers","Course 20","Semester 2",98,94,63,85,"80.67"
177,"Brian Chambers","Course 11","Semester 3",70,66,100,74,"80.00"
177,"Brian Chambers","Course 16","Semester 3",97,98,94,100,"97.33"
177,"Brian Chambers","Course 19","Semester 3",49,45,46,41,"44.00"
178,"Tanya Garza","Course 11","Semester 1",76,92,75,89,"85.33"
178,"Tanya Garza","Course 14","Semester 1",87,64,77,92,"77.67"
178,"Tanya Garza","Course 17","Semester 1",68,78,57,51,"62.00"
178,"Tanya Garza","Course 19","Semester 1",72,66,97,80,"81.00"
178,"Tanya Garza","Course 12","Semester 2",61,89,83,88,"86.67"
178,"Tanya Garza","Course 15","Semester 2",98,92,88,60,"80.00"
178,"Tanya Garza","Course 16","Semester 2",78,83,57,96,"78.67"
178,"Tanya Garza","Course 18","Semester 2",86,93,54,78,"75.00"
178,"Tanya Garza","Course 19","Semester 2",63,84,92,73,"83.00"
178,"Tanya Garza","Course 12","Semester 3",40,45,47,33,"41.67"
178,"Tanya Garza","Course 14","Semester 3",65,63,92,75,"76.67"
179,"Lisa Carlson","Course 18","Semester 1",45,49,30,33,"37.33"
179,"Lisa Carlson","Course 19","Semester 1",72,58,71,75,"68.00"
179,"Lisa Carlson","Course 20","Semester 1",92,76,94,90,"86.67"
179,"Lisa Carlson","Course 11","Semester 2",84,77,100,70,"82.33"
179,"Lisa Carlson","Course 14","Semester 2",76,81,72,94,"82.33"
179,"Lisa Carlson","Course 16","Semester 2",78,87,62,58,"69.00"
179,"Lisa Carlson","Course 20","Semester 2",67,75,56,78,"69.67"
179,"Lisa Carlson","Course 12","Semester 3",73,88,65,87,"80.00"
179,"Lisa Carlson","Course 14","Semester 3",72,84,68,83,"78.33"
179,"Lisa Carlson","Course 15","Semester 3",80,77,79,70,"75.33"
179,"Lisa Carlson","Course 16","Semester 3",55,31,33,47,"37.00"
179,"Lisa Carlson","Course 17","Semester 3",86,57,84,93,"78.00"
180,"Diane Petty","Course 13","Semester 1",61,53,80,51,"61.33"
180,"Diane Petty","Course 17","Semester 1",67,76,54,92,"74.00"
180,"Diane Petty","Course 19","Semester 1",74,63,100,92,"85.00"
180,"Diane Petty","Course 20","Semester 1",78,53,85,51,"63.00"
180,"Diane Petty","Course 14","Semester 2",80,84,70,88,"80.67"
180,"Diane Petty","Course 17","Semester 2",72,98,95,84,"92.33"
180,"Diane Petty","Course 18","Semester 2",94,66,96,85,"82.33"
180,"Diane Petty","Course 11","Semester 3",68,97,64,86,"82.33"
180,"Diane Petty","Course 16","Semester 3",90,99,54,59,"70.67"
180,"Diane Petty","Course 18","Semester 3",78,52,82,68,"67.33"
181,"Larry Kim","Course 12","Semester 1",48,38,41,34,"37.67"
181,"Larry Kim","Course 13","Semester 1",95,82,61,92,"78.33"
181,"Larry Kim","Course 15","Semester 1",95,87,78,72,"79.00"
181,"Larry Kim","Course 16","Semester 1",89,79,74,73,"75.33"
181,"Larry Kim","Course 18","Semester 1",61,78,79,55,"70.67"
181,"Larry Kim","Course 11","Semester 2",71,58,90,54,"67.33"
181,"Larry Kim","Course 13","Semester 2",74,66,93,54,"71.00"
181,"Larry Kim","Course 17","Semester 2",83,62,68,63,"64.33"
181,"Larry Kim","Course 18","Semester 2",76,83,69,98,"83.33"
181,"Larry Kim","Course 20","Semester 2",72,58,58,50,"55.33"
181,"Larry Kim","Course 15","Semester 3",67,80,85,55,"73.33"
181,"Larry Kim","Course 17","Semester 3",90,96,65,72,"77.67"
181,"Larry Kim","Course 18","Semester 3",81,70,79,73,"74.00"
181,"Larry Kim","Course 20","Semester 3",84,62,73,51,"62.00"
182,"Dr. Gerald Hampton","Course 14","Semester 1",93,58,93,57,"69.33"
182,"Dr. Gerald Hampton","Course 16","Semester 1",94,94,88,53,"78.33"
182,"Dr. Gerald Hampton","Course 17","Semester 1",60,65,94,76,"78.33"
182,"Dr. Gerald Hampton","Course 18","Semester 1",85,56,62,77,"65.00"
182,"Dr. Gerald Hampton","Course 11","Semester 2",60,46,43,39,"42.67"
182,"Dr. Gerald Hampton","Course 12","Semester 2",73,39,47,42,"42.67"
182,"Dr. Gerald Hampton","Course 14","Semester 2",89,80,75,56,"70.33"
182,"Dr. Gerald Hampton","Course 17","Semester 2",57,37,33,42,"37.33"
182,"Dr. Gerald Hampton","Course 18","Semester 2",64,71,69,54,"64.67"
182,"Dr. Gerald Hampton","Course 12","Semester 3",69,85,71,62,"72.67"
182,"Dr. Gerald Hampton","Course 17","Semester 3",60,83,72,55,"70.00"
182,"Dr. Gerald Hampton","Course 18","Semester 3",38,35,30,42,"35.67"
183,"Matthew Price","Course 12","Semester 1",85,81,100,90,"90.33"
183,"Matthew Price","Course 15","Semester 1",94,61,57,66,"61.33"
183,"Matthew Price","Course 18","Semester 1",60,66,64,70,"66.67"
183,"Matthew Price","Course 19","Semester 1",97,55,78,97,"76.67"
183,"Matthew Price","Course 14","Semester 2",65,82,77,92,"83.67"
183,"Matthew Price","Course 15","Semester 2",64,93,89,84,"88.67"
